job_id,worker_id,platform_id,region_id,project_id,date_id,earnings_usd,job_completed,job_duration_days,hourly_rate,job_success_rate,client_rating,rehire_rate,marketing_spend,is_gap_day
380,717,5,7,1,20251220,3037.83,282,51,53.02,72.96,3.01,64.87,174,0
2920,242,1,6,6,20250515,5446.88,284,5,20.32,79.74,4.2,17.55,222,0
7800,1736,2,2,8,20250425,6810.01,67,39,115.92,79.74,4.07,50.31,164,0
6421,1270,1,7,10,20251124,4658.85,13,54,106.75,71.34,4.4,34.33,9,0
6699,863,3,1,5,20250302,0.0,4,57,106.38,84.22,4.53,10.63,218,1
6260,110,3,6,14,20250408,8792.38,132,48,28.97,98.69,4.91,86.06,472,0
7016,1138,5,7,8,20250830,3882.08,212,56,75.16,64.03,4.25,18.26,311,0
2289,842,3,4,1,20250713,9925.08,80,9,144.92,79.74,4.0,73.0,330,0
12107,830,3,7,1,20250622,6923.44,28,46,93.84,97.29,3.94,57.99,257,0
10799,1316,5,6,13,20250512,445.7,281,14,147.84,93.38,4.0,24.44,440,0
7121,559,2,2,14,20251023,1597.46,298,58,71.22,83.08,4.85,64.45,340,0
10753,457,5,3,4,20250921,4731.45,225,16,39.35,67.74,4.55,18.17,38,0
10084,1409,5,3,8,20251209,3074.25,138,46,29.48,91.6,4.0,86.75,175,0
3602,1846,4,6,9,20250517,7175.64,240,51,79.11,81.04,4.02,50.31,437,0
2450,1209,5,2,11,20250324,5297.59,54,2,53.29,97.16,4.36,14.74,261,0
1663,1729,3,4,8,20251126,6771.24,114,31,27.64,80.66,4.42,32.41,22,0
1796,202,5,4,11,20251203,4121.21,121,52,86.65,77.3,4.05,63.18,183,0
11644,1249,4,4,2,20251016,1251.36,34,55,70.46,88.7,3.49,35.14,347,0
1011,177,5,2,16,20250711,7910.48,95,31,90.24,83.28,4.0,50.31,103,0
4098,1865,4,4,13,20250923,1798.44,77,19,108.68,69.51,4.14,12.79,308,0
1651,739,5,4,4,20250804,4759.09,228,19,128.22,67.7,3.0,42.23,431,0
1016,982,5,7,4,20251103,4355.78,16,32,85.37,76.69,4.0,66.36,397,0
10158,556,2,3,12,20250723,2998.98,124,2,84.07,98.53,4.2,14.95,314,0
2928,452,1,6,7,20250527,129.12,53,5,17.73,82.67,3.27,72.05,143,0
2817,1513,5,3,10,20251204,1189.31,113,37,82.09,97.28,4.0,54.62,130,0
689,1778,1,7,10,20251122,4080.43,153,10,38.77,94.95,3.9,50.31,109,0
8383,233,3,6,8,20251106,4532.22,106,47,98.01,93.82,4.56,70.22,2,0
1958,440,2,3,10,20250209,6890.95,176,7,29.77,63.41,3.76,50.31,261,0
2372,811,3,4,14,20251021,390.68,0,47,18.31,90.99,4.81,35.84,156,1
4926,272,5,7,3,20250803,5018.36,282,52,36.16,72.2,3.28,50.31,391,0
48,992,3,6,9,20250601,7094.78,65,12,45.71,70.97,4.0,54.27,357,0
5465,594,3,2,10,20250208,7546.39,19,25,115.83,79.74,4.71,52.9,213,0
6792,805,4,4,2,20250820,3103.61,254,41,86.91,95.01,4.52,32.83,35,0
11528,1949,2,2,11,20250716,7746.83,156,3,100.98,75.15,4.92,29.3,166,0
6818,1133,5,1,12,20250320,171.95,290,13,36.33,72.63,4.0,50.31,84,0
6019,452,3,6,2,20250206,1287.6,26,2,84.28,73.98,4.99,35.63,127,0
512,865,1,1,7,20250906,2464.17,151,56,78.65,79.74,4.67,14.07,4,0
3475,775,2,3,6,20250826,961.52,50,55,50.58,65.26,4.19,36.3,189,0
9426,260,3,5,4,20251102,520.29,241,58,15.09,65.09,3.13,50.31,217,0
2253,605,5,5,15,20251117,1813.4,0,24,120.9,64.83,3.19,75.04,415,1
12128,542,5,4,16,20250109,3824.25,5,34,114.02,95.07,4.0,87.94,218,0
1918,1326,2,2,2,20250410,4845.84,142,1,90.06,86.62,3.89,80.58,385,0
7533,1067,4,2,15,20250917,6210.98,209,19,91.58,94.12,4.0,16.0,314,0
10480,1828,5,4,16,20250313,4242.07,277,29,114.45,93.32,4.38,50.31,453,0
11729,1414,3,7,7,20250725,2779.22,255,15,43.95,85.03,3.77,49.71,120,0
9520,462,4,4,13,20250325,2157.89,249,16,126.22,66.25,4.0,67.79,409,0
1806,1456,4,2,12,20250503,2918.39,13,51,82.09,87.89,3.65,80.73,353,0
5921,513,5,7,16,20250214,1583.45,172,7,45.69,99.88,3.83,88.35,283,0
4985,1105,5,6,12,20250904,6422.43,281,22,119.61,76.71,4.1,65.17,362,0
8640,830,1,5,5,20250912,7928.03,43,25,40.1,70.98,3.68,28.27,293,0
9538,72,3,6,11,20250906,4827.47,287,54,24.17,99.0,4.0,50.31,273,0
3381,576,4,6,14,20250923,4622.24,34,23,82.09,62.7,4.0,77.6,270,0
4091,294,4,7,9,20250828,2321.42,293,46,107.68,79.74,4.0,50.31,10,0
7694,1128,2,2,13,20250901,4759.09,123,27,112.19,62.31,3.06,25.53,357,0
2272,677,2,7,15,20250921,3327.4,118,59,51.75,71.53,4.0,21.95,371,0
2770,215,2,2,5,20250515,4373.86,280,11,71.79,93.77,3.57,38.78,246,0
11479,1041,2,5,10,20250108,1382.23,117,4,133.54,95.05,3.29,72.73,43,0
352,85,3,5,8,20251224,9973.8,229,4,44.81,90.11,4.15,17.21,221,0
5373,230,5,2,3,20251221,9292.1,42,25,82.09,78.95,3.88,50.31,426,0
9208,327,3,4,9,20250915,6094.89,40,58,86.48,79.74,4.87,50.31,223,0
3887,1195,5,6,10,20250524,1144.3,299,7,138.97,95.92,3.47,33.66,471,0
12265,47,1,7,16,20250318,9270.67,257,35,82.6,77.2,4.0,74.55,68,0
8569,698,1,7,7,20250724,464.53,251,7,67.65,76.15,4.86,14.27,402,0
5303,566,2,6,7,20250304,2994.56,270,4,82.09,62.19,4.51,79.27,276,0
4601,169,1,2,10,20250422,9854.73,217,33,78.57,65.51,3.47,67.9,459,0
10035,604,3,2,1,20250513,8214.16,206,12,66.11,72.6,4.55,39.01,95,0
7730,1783,3,3,9,20251028,3363.63,224,53,82.09,96.09,4.42,29.05,471,0
8863,1034,2,4,4,20250325,6442.74,9,35,91.81,65.84,4.98,59.0,289,0
11554,1904,5,2,3,20251018,5371.89,39,29,82.09,69.83,3.19,85.91,406,0
3373,1826,4,4,7,20250128,6248.35,243,37,114.97,84.5,4.47,51.45,230,0
4085,1223,1,4,5,20250221,3688.69,85,16,42.04,92.86,3.43,34.16,307,0
3828,501,5,3,9,20250608,4059.33,144,15,38.89,99.63,3.91,15.26,441,0
6135,252,5,4,5,20250925,4759.09,116,41,63.41,84.65,4.0,50.31,182,0
3590,412,1,2,16,20251019,7146.27,251,16,48.21,87.05,3.85,24.59,410,0
2248,614,5,7,15,20250726,7359.82,299,18,50.04,64.9,4.48,16.55,41,0
8493,1676,1,5,8,20250420,7391.9,20,39,108.32,84.0,3.29,57.06,215,0
3209,1450,5,4,11,20250227,9779.86,35,5,64.45,79.74,4.98,14.76,1,0
5349,1514,3,3,3,20250509,1431.48,136,47,96.02,79.74,4.29,56.36,204,0
12357,1726,1,7,12,20251229,6072.68,187,36,111.31,69.34,3.08,39.94,60,0
1062,1255,5,2,3,20251030,4591.54,146,35,88.86,73.3,3.81,60.16,405,0
7391,5,5,5,15,20251229,7205.82,96,19,138.57,84.0,4.39,59.53,101,0
7267,1165,3,6,2,20250427,423.86,113,52,73.65,69.99,4.13,63.96,351,0
11645,818,2,1,12,20250125,9831.37,158,30,90.39,98.48,4.32,41.1,6,0
5864,987,1,5,3,20250523,9713.16,88,21,33.83,76.18,4.0,14.33,428,0
3102,1488,1,1,5,20250410,3690.79,260,20,21.12,89.43,4.78,50.31,461,0
4468,1686,3,3,10,20250328,2629.59,121,56,83.79,90.1,4.47,21.83,451,0
5106,465,3,1,12,20250319,6771.9,235,48,117.99,62.38,3.73,33.03,440,0
1122,27,2,6,14,20251123,8239.26,62,17,109.88,98.41,4.82,83.33,451,0
2217,1535,5,7,16,20250506,6333.56,214,50,80.8,96.76,4.41,44.77,413,0
4680,299,3,7,4,20250322,1534.89,127,19,136.88,85.67,3.44,50.31,81,0
2040,565,4,6,13,20250802,6134.41,283,9,26.19,92.41,4.0,32.55,155,0
1091,824,5,5,9,20250830,505.74,173,57,99.32,74.28,4.52,52.6,252,0
11676,444,5,7,4,20251108,3462.31,127,55,79.99,82.05,3.52,86.54,305,0
3384,1516,4,6,5,20250817,9725.22,150,38,77.59,79.74,3.25,81.68,354,0
2215,1171,5,1,11,20250110,7203.3,105,28,35.03,81.97,3.43,55.69,184,0
5184,218,1,4,6,20250529,6597.77,241,32,111.03,69.21,3.6,13.94,69,0
1321,543,5,5,15,20250801,8867.0,110,20,125.24,88.74,3.11,55.33,112,0
7465,1337,2,3,5,20251010,6260.1,192,49,82.09,66.67,3.39,57.35,310,0
10394,1203,2,6,12,20251005,9712.2,259,14,144.19,64.42,4.92,60.14,33,0
9505,1549,3,3,10,20250511,2726.0,181,40,94.09,94.68,4.53,16.0,243,0
5881,1256,5,4,4,20251129,5146.88,239,58,140.14,89.57,4.0,79.63,416,0
863,1515,2,6,15,20250401,2810.89,98,39,20.43,89.33,4.83,82.49,67,0
1870,840,2,2,5,20250512,9572.81,270,24,43.17,75.25,4.81,30.35,19,0
6386,1073,4,2,8,20250617,9166.43,29,41,134.37,79.74,4.63,28.94,7,0
5047,834,3,1,6,20250127,5807.31,78,43,49.5,83.44,4.82,44.34,102,0
3503,602,2,1,2,20250812,3435.32,270,40,82.09,68.75,3.43,48.79,458,0
2055,906,1,5,3,20250523,2717.09,151,11,98.17,63.45,4.94,38.53,434,0
1394,1621,2,2,7,20251211,2276.87,96,33,87.98,78.44,4.2,78.49,270,0
9766,1829,1,7,16,20250210,2819.49,230,1,142.73,85.94,3.48,32.38,461,0
5694,368,2,1,7,20250803,6613.4,255,32,139.58,68.74,3.66,83.58,325,0
5598,307,2,2,4,20250411,2332.92,141,22,82.09,88.78,4.23,59.2,433,0
5391,730,1,6,2,20250812,6268.64,105,11,93.62,99.11,4.0,69.41,110,0
10758,948,5,6,14,20250903,9258.82,286,18,107.91,61.54,4.79,80.26,262,0
11916,317,3,3,5,20250326,7387.65,23,12,43.63,61.4,4.0,26.93,125,0
5089,1131,1,2,11,20251217,1471.1,148,25,111.1,77.31,3.37,44.31,186,0
9150,761,4,4,16,20251011,546.32,291,17,139.75,79.74,4.9,73.68,46,0
5896,1,2,1,6,20250219,8070.67,53,55,38.13,96.86,4.47,69.07,234,0
4302,275,1,4,16,20250220,4205.16,122,23,82.09,78.02,3.99,60.53,392,0
12375,937,4,2,4,20250604,3236.27,292,28,82.09,78.32,3.97,36.5,115,0
412,519,3,4,16,20250807,3267.87,83,43,108.45,91.23,3.55,14.99,198,0
8803,1634,1,2,14,20250125,8766.51,246,34,54.37,81.83,4.2,36.01,456,0
1255,1623,1,2,16,20250720,5687.48,89,11,139.19,80.68,4.0,13.95,295,0
5953,1638,2,7,2,20251020,8170.17,104,12,38.64,89.09,4.5,64.09,276,0
7435,76,4,7,5,20250308,4759.09,216,30,127.89,86.85,3.34,75.45,479,0
8646,196,2,4,3,20250402,2786.81,177,57,28.56,75.43,4.29,75.98,339,0
11915,1708,1,7,2,20250924,566.53,101,58,118.91,72.11,3.89,24.42,485,0
8631,646,5,6,11,20250802,4436.71,76,46,34.19,87.31,3.65,17.73,241,0
2862,1097,4,5,12,20250128,2312.85,8,52,30.05,70.97,4.39,35.82,439,0
6418,1407,5,1,11,20251003,1900.35,51,47,56.69,92.63,3.84,26.79,140,0
3866,100,5,1,5,20251018,8191.45,201,10,106.28,65.08,4.17,27.6,446,0
8064,1940,1,7,11,20250125,4673.93,139,32,97.11,79.53,4.36,34.4,435,0
7616,1578,3,4,3,20250917,279.96,118,31,82.09,64.88,4.15,80.35,49,0
737,278,4,5,6,20250213,5481.02,193,60,55.14,91.3,4.67,17.68,269,0
6661,984,2,7,16,20250524,766.42,270,38,131.94,71.49,4.53,72.44,92,0
11394,886,1,1,15,20250621,0.0,6,14,54.77,67.56,4.26,52.06,116,1
11337,1840,4,7,16,20251212,7612.6,202,32,136.14,76.2,3.85,39.45,27,0
3734,456,2,5,9,20251224,9919.22,299,16,31.2,79.88,4.48,83.55,124,0
1582,854,4,1,11,20250407,5920.58,80,25,135.49,83.52,4.47,73.29,375,0
12411,1631,3,4,6,20250822,9712.5,222,54,145.95,80.36,4.0,26.07,328,0
5416,1371,5,2,11,20250813,9412.97,134,33,46.87,81.72,3.01,50.31,374,0
1523,1002,3,5,3,20250101,8169.84,215,35,83.26,89.93,4.99,70.28,433,0
10540,605,1,1,10,20250530,1173.53,239,18,46.19,78.19,3.4,70.75,48,0
10143,1761,2,3,8,20251028,4759.09,213,35,143.19,92.59,4.47,89.34,0,0
4820,1175,1,4,1,20250430,9648.48,21,22,103.12,79.74,4.07,62.2,493,0
2668,1867,5,3,14,20250523,3217.06,272,35,82.09,95.51,4.83,16.84,392,0
1035,1910,2,2,8,20250520,4759.09,202,2,84.29,79.74,3.1,22.47,67,0
10998,41,5,3,9,20251209,9564.63,56,15,61.84,77.68,3.46,56.64,434,0
2290,1104,2,1,13,20250326,4431.62,219,51,79.9,70.46,4.58,57.9,101,0
1971,677,3,5,3,20250623,1044.66,253,56,124.08,63.26,3.97,12.15,16,0
7640,357,1,1,16,20250701,4759.09,52,4,34.37,90.66,3.98,72.09,284,0
10704,798,4,4,8,20250504,7492.86,131,45,59.19,68.94,4.01,65.16,111,0
4818,984,4,6,12,20250806,581.87,34,6,141.82,60.31,4.31,81.75,314,0
9244,1196,5,3,4,20250120,5545.86,248,49,15.67,89.78,4.68,84.43,350,0
1984,777,1,7,3,20251017,6816.51,2,17,147.96,75.95,3.69,20.44,174,0
150,1793,1,1,3,20250416,3009.04,0,39,24.08,88.13,3.1,69.24,205,1
4106,848,3,3,11,20250811,7545.88,201,45,67.63,79.74,4.41,63.38,58,0
7557,1286,2,7,15,20251209,5306.2,117,6,36.13,74.05,3.56,40.68,191,0
8919,700,5,4,13,20250416,2806.67,87,23,49.96,77.8,3.35,50.31,77,0
1073,763,3,4,8,20250213,5636.05,60,7,33.1,83.72,3.95,54.29,282,0
9628,912,4,5,6,20250807,4016.5,153,51,113.61,76.89,4.39,54.64,376,0
1490,430,3,4,15,20251220,4693.02,285,7,82.01,76.6,4.56,18.4,322,0
829,1949,5,7,7,20250128,1457.54,178,20,145.99,78.35,3.33,10.07,75,0
5517,939,4,5,7,20250807,8689.06,244,56,36.11,97.4,4.96,48.49,79,0
10511,969,3,6,3,20250224,8142.9,50,3,97.9,76.67,3.0,79.62,370,0
4994,1253,3,1,4,20250426,5530.37,258,23,108.39,60.42,4.37,22.85,109,0
5929,415,3,2,9,20250129,9307.97,109,23,76.68,89.62,3.63,50.31,57,0
9403,1641,2,7,15,20250920,1615.05,281,53,125.01,88.46,4.77,47.4,257,0
11548,324,2,7,15,20250812,5739.52,41,34,106.33,93.47,4.18,51.04,84,0
5533,1290,1,7,7,20250806,8819.04,295,59,39.52,69.13,4.0,88.1,195,0
10563,874,3,7,10,20250617,2820.15,175,53,33.53,81.69,4.77,28.98,288,0
7103,1254,5,3,5,20250105,4759.09,124,60,29.21,68.09,4.61,44.48,164,0
7862,1009,3,4,11,20250507,5316.72,71,21,82.09,66.57,3.55,34.48,192,0
170,1769,4,1,11,20250213,9782.82,293,36,82.09,80.84,4.37,50.31,137,0
6097,1247,1,2,15,20250805,4759.09,53,52,88.27,98.77,4.45,65.63,119,0
1731,237,2,1,16,20250503,186.72,170,26,125.97,82.1,4.92,83.2,401,0
6511,1481,1,2,1,20250414,4759.09,271,8,112.4,65.9,4.75,85.64,126,0
7153,207,1,5,6,20250123,269.04,292,53,127.27,97.97,3.54,50.31,247,0
3775,1646,2,7,2,20251101,4214.99,250,39,58.45,78.42,4.44,25.06,400,0
3466,1438,1,7,7,20250222,5348.74,90,28,78.04,64.72,3.33,32.85,82,0
3205,668,5,6,3,20251222,3253.42,213,30,82.09,85.6,4.11,87.29,268,0
5459,668,2,2,10,20250228,781.41,289,11,144.45,65.39,3.82,60.57,293,0
5331,1892,2,4,7,20250208,5156.73,188,3,61.42,76.03,4.74,10.4,302,0
8471,1339,2,2,11,20250611,2785.45,96,35,42.9,85.83,3.85,50.31,71,0
3022,481,3,1,1,20250720,6959.14,237,22,103.3,74.81,4.69,77.68,428,0
10160,988,2,7,10,20250624,3150.65,288,20,99.07,96.08,4.0,87.47,346,0
10469,1367,2,7,13,20250822,1667.03,87,24,56.51,78.22,4.24,74.52,46,0
1200,53,2,4,13,20250705,4973.83,31,31,82.09,66.65,4.24,45.45,369,0
2155,1358,5,6,11,20250122,6153.85,200,21,138.03,83.57,4.43,52.08,158,0
8041,762,2,4,10,20250418,8710.22,193,55,59.76,74.36,4.24,68.66,492,0
11833,1255,4,1,4,20251005,2866.98,193,32,81.14,83.76,4.13,82.15,499,0
4325,772,5,5,12,20250921,8167.29,250,16,133.22,67.12,3.74,51.38,46,0
3044,760,3,2,10,20250404,1216.03,161,34,27.34,85.92,3.68,42.43,141,0
8881,964,1,4,4,20250621,855.24,287,44,134.99,62.8,3.08,81.15,300,0
3705,1262,3,7,5,20250726,7503.06,41,44,114.1,60.73,4.0,49.62,339,0
9111,196,2,5,14,20250817,9605.37,295,57,92.02,97.98,3.04,36.96,198,0
2352,1671,5,2,5,20250617,6553.27,101,28,59.59,84.6,3.02,22.21,193,0
10056,500,5,3,7,20251127,4764.07,142,1,133.82,86.64,4.83,46.31,295,0
4120,417,1,1,4,20251014,5504.24,240,58,54.61,91.5,4.0,83.68,312,0
11142,1820,1,7,11,20251230,7839.8,14,40,94.3,94.69,4.34,29.45,375,0
3487,685,4,2,10,20251015,2044.36,245,41,61.72,74.34,4.73,65.6,137,0
3185,809,5,4,10,20250607,3531.68,160,31,28.61,77.11,4.14,50.31,238,0
3395,955,3,1,12,20250402,0.0,8,27,135.23,77.22,3.47,85.95,347,1
8944,1812,3,6,14,20250302,5055.82,223,5,38.63,97.36,3.67,45.14,75,0
11180,193,2,1,1,20251027,4759.09,64,12,26.3,80.0,4.58,26.68,217,0
11749,1941,3,2,9,20251213,8907.2,111,45,148.32,79.12,3.99,37.67,130,0
10013,1285,5,1,3,20250329,1377.74,160,26,134.59,84.3,3.84,81.64,229,0
9841,1340,1,3,2,20250418,9060.99,268,36,143.95,84.8,3.14,48.28,36,0
6729,204,2,4,15,20250113,752.86,256,27,59.79,91.31,4.35,85.26,105,0
6586,338,1,1,10,20251121,648.55,213,60,82.09,91.81,4.69,34.83,205,0
9373,6,1,2,15,20250309,4759.09,132,48,57.38,88.53,4.09,28.45,436,0
8780,211,3,4,16,20250609,8390.41,188,21,89.61,93.28,3.19,66.65,365,0
3704,1916,5,3,5,20250215,7138.29,208,59,82.09,74.18,4.7,16.74,358,0
9490,98,4,3,5,20250512,7270.94,281,3,88.12,96.89,4.0,74.96,313,0
5570,1766,2,7,9,20250319,9524.29,55,46,126.63,91.33,3.39,69.37,407,0
4044,1529,3,7,10,20250824,3858.38,110,23,26.95,84.02,3.29,27.32,444,0
6144,442,5,5,6,20250513,5123.13,242,9,108.87,79.74,4.48,48.72,469,0
7222,20,1,5,8,20250323,9990.35,201,51,41.35,99.17,4.59,68.18,334,0
8055,1390,3,6,15,20250922,6288.39,22,53,30.57,89.64,4.0,40.42,254,0
7536,1347,1,7,16,20250813,4526.33,176,25,70.74,99.23,4.17,34.52,92,0
8389,278,3,2,3,20250201,2582.61,246,2,133.23,85.68,3.2,70.16,226,0
3648,1064,5,5,4,20251023,0.0,10,16,144.84,67.48,3.57,50.31,38,1
6221,634,1,4,9,20250810,7500.61,104,43,140.27,64.06,3.93,84.67,115,0
3403,1631,3,2,12,20250327,8793.24,170,27,98.42,60.42,4.0,72.28,425,0
11122,53,4,4,15,20250824,1278.01,145,21,18.65,68.21,4.63,50.31,179,0
11754,410,4,6,15,20250821,6441.76,280,32,105.15,79.74,4.88,46.53,288,0
7731,1844,4,5,15,20250426,4759.09,27,40,61.82,78.19,3.07,22.11,209,0
7725,1827,3,3,1,20250701,6443.29,246,46,43.93,79.74,4.96,47.82,31,0
2096,181,1,6,16,20251008,3347.01,211,46,45.17,98.86,3.88,30.01,392,0
6815,948,3,6,6,20250807,3331.05,78,53,95.66,60.29,4.63,88.67,94,0
3323,771,4,3,4,20250709,2621.66,120,22,117.82,91.16,4.17,87.49,387,0
7207,392,2,1,3,20250915,0.0,3,57,15.4,92.05,4.28,80.07,50,1
9633,825,2,7,5,20250331,3339.09,179,31,22.16,67.28,3.29,81.92,71,0
9236,1927,3,4,3,20250114,2935.69,120,38,52.63,72.66,4.36,26.44,321,0
9192,1666,4,7,16,20251122,4759.09,152,26,137.44,60.19,3.29,80.87,471,0
5679,1163,1,3,11,20250917,6561.95,273,54,98.09,73.53,4.46,88.45,420,0
12233,273,2,4,7,20251031,363.51,104,2,113.46,94.52,4.0,68.6,245,0
10802,996,4,7,12,20250124,7223.89,249,20,52.91,89.05,4.66,17.64,363,0
4983,1790,1,7,13,20251022,2068.96,210,42,95.0,82.36,3.08,60.23,14,0
9605,590,5,3,4,20251222,2593.22,112,26,127.14,79.74,4.02,63.38,17,0
4116,1634,2,6,10,20250923,8907.65,159,3,47.0,70.7,3.01,85.72,104,0
6963,1872,2,6,16,20250818,2913.43,205,39,42.75,65.53,3.7,64.58,490,0
2202,233,1,2,10,20250504,5641.63,97,34,52.14,94.86,4.92,75.04,17,0
6111,441,5,7,13,20250802,0.0,4,53,78.41,76.86,3.54,65.02,363,1
1227,282,3,4,4,20250816,6251.23,33,5,82.09,63.57,3.15,89.9,57,0
3301,817,1,5,16,20250514,4759.09,148,58,57.18,89.79,4.41,80.96,367,0
4541,963,5,4,11,20250708,413.62,169,48,43.99,97.24,4.68,72.39,51,0
8352,1429,4,7,5,20251230,4759.09,1,57,27.31,78.75,3.25,10.71,193,0
2313,414,3,4,10,20250517,3971.25,222,51,82.09,89.82,3.5,78.06,487,0
1180,17,1,5,13,20250908,3482.82,273,46,82.09,66.6,3.94,51.49,44,0
1869,1546,2,5,15,20250306,2975.86,194,41,52.86,76.99,3.36,69.57,138,0
8745,1074,4,7,9,20250117,9470.97,18,51,148.91,81.48,3.64,50.31,265,0
1804,1282,1,4,4,20250112,1534.89,93,42,69.2,66.48,4.7,42.65,107,0
8461,1811,4,2,8,20250130,3706.81,50,41,53.32,85.64,3.5,50.31,19,0
9354,1818,1,5,12,20250414,4610.03,138,28,120.35,99.64,3.46,46.63,448,0
3823,1851,2,6,15,20250518,1230.15,253,8,59.48,76.19,3.92,89.94,417,0
3257,398,5,2,6,20250327,1648.11,272,11,95.19,94.17,3.39,67.66,42,0
3014,1580,5,3,3,20250629,2311.68,28,9,31.28,94.98,4.0,25.46,314,0
11482,1154,2,6,5,20251125,7676.61,68,53,144.42,98.2,3.03,72.41,302,0
9039,1346,4,4,5,20250902,4322.08,20,26,27.96,79.74,3.43,34.93,217,0
915,907,1,2,6,20250911,2491.25,116,45,45.3,77.61,4.62,50.31,151,0
9517,1407,4,3,11,20250103,1113.28,163,60,24.4,76.83,3.05,48.16,7,0
9677,1917,2,4,9,20250813,1712.49,8,43,101.96,79.28,4.64,12.66,50,0
1088,1130,5,6,2,20250709,8626.92,265,45,85.47,91.98,4.49,11.62,290,0
3156,1651,1,4,15,20250526,8475.79,126,30,145.79,89.56,3.51,13.47,344,0
9317,904,2,1,15,20251011,4994.86,145,44,52.88,82.61,4.22,41.13,351,0
8795,13,2,6,5,20251023,7347.09,138,24,134.18,96.93,3.27,15.77,48,0
6428,1388,5,1,7,20250411,881.78,19,55,24.33,60.61,4.01,22.88,328,0
4808,657,2,4,8,20250914,7407.66,142,54,144.41,99.72,4.73,48.9,417,0
4279,679,1,1,2,20250219,4558.53,275,58,149.55,73.0,3.16,58.15,323,0
9256,395,3,1,11,20250304,5296.05,255,36,66.79,69.51,3.74,35.44,392,0
10512,636,4,6,16,20251229,9100.44,83,33,131.78,83.82,4.0,86.51,383,0
5130,406,2,7,12,20250919,3583.26,119,45,145.88,85.79,3.73,30.88,371,0
2123,1182,5,1,10,20251227,1416.67,139,33,71.58,79.64,3.03,50.31,419,0
9358,831,1,2,7,20251008,5252.85,246,26,80.03,61.71,4.0,83.5,142,0
9511,32,3,7,15,20250923,5885.13,60,58,82.09,71.09,4.55,52.12,292,0
8743,325,1,4,1,20250702,981.3,98,26,84.24,80.89,3.3,26.06,304,0
10090,1746,4,2,12,20250216,6298.87,227,18,133.75,74.91,3.99,49.18,167,0
10204,546,4,3,15,20250514,388.29,23,34,22.94,91.9,4.0,45.37,374,0
8822,271,1,6,9,20250314,9335.23,178,57,61.63,82.31,4.0,30.57,367,0
4829,511,4,6,3,20250722,4165.12,261,10,49.23,91.03,3.14,12.28,101,0
1324,547,4,1,16,20251126,8167.89,13,56,145.26,87.66,3.82,37.31,379,0
9129,444,1,4,11,20250511,645.6,83,32,58.78,79.74,3.85,60.74,163,0
5279,1192,5,4,5,20250922,2484.99,5,21,107.16,79.74,3.78,12.32,337,0
3405,177,1,5,13,20250721,6749.21,249,12,82.09,79.74,4.52,16.15,251,0
10868,985,1,7,6,20251031,2716.72,11,13,70.27,78.53,4.52,57.35,430,0
1749,980,5,6,3,20251119,3386.23,70,41,126.5,66.05,4.37,19.85,182,0
885,649,4,2,2,20250704,4596.69,4,33,79.53,75.2,3.84,50.31,51,0
12473,1413,5,1,8,20250730,2418.45,131,44,68.27,92.17,3.92,44.72,450,0
12457,170,4,2,15,20250531,4352.39,21,1,85.36,91.29,3.71,74.38,320,0
2343,111,5,7,3,20251025,7189.52,151,33,27.37,68.04,3.95,50.31,168,0
6195,354,3,5,4,20250817,6760.03,93,58,54.57,98.01,3.49,35.46,475,0
8058,359,2,7,1,20251029,99.32,29,34,21.89,98.65,4.55,66.69,22,0
11031,1273,3,5,14,20250713,5553.2,4,25,82.09,61.82,3.05,66.31,101,0
4863,1646,3,4,15,20250416,4759.09,256,58,86.8,67.18,3.09,28.77,71,0
2685,1231,3,2,15,20250707,2543.49,204,49,21.19,92.56,4.58,29.18,117,0
3565,1037,2,7,13,20250603,4759.09,161,9,82.09,96.33,4.74,38.46,145,0
4607,1441,4,3,9,20250929,2891.86,145,24,78.76,79.74,4.85,65.14,248,0
5051,703,2,1,15,20250119,8363.39,251,19,137.16,96.74,3.7,16.63,325,0
7975,624,2,3,4,20250326,2252.97,33,25,78.52,62.59,4.55,85.25,35,0
4283,1147,1,7,9,20250528,4960.28,139,46,98.14,96.15,3.68,50.31,192,0
3597,1526,2,5,10,20250903,913.45,174,6,134.42,89.77,4.28,51.49,356,0
5441,492,1,2,11,20250927,6771.03,108,14,21.26,82.52,4.46,55.21,208,0
11426,266,3,7,7,20251229,6948.61,150,23,23.57,82.66,4.2,53.8,25,0
1347,1150,4,4,10,20251207,5745.34,231,32,117.94,79.74,4.77,17.12,417,0
294,1029,1,6,7,20250313,5679.83,75,12,75.24,89.44,3.97,38.7,112,0
10101,709,3,1,5,20251204,1482.54,255,33,35.9,78.68,3.13,75.34,374,0
3469,1547,4,7,8,20250530,9101.98,255,23,118.9,77.48,4.17,81.89,165,0
8799,576,2,3,8,20250303,7081.87,85,48,136.21,95.65,3.94,57.52,274,0
5791,657,2,3,2,20250401,1363.25,81,37,32.3,64.16,3.22,55.92,370,0
7983,831,1,5,11,20250927,4759.09,237,51,74.51,81.91,4.14,73.34,271,0
1124,463,2,4,14,20251028,8158.72,81,27,33.8,97.66,4.21,50.47,37,0
11551,302,4,2,2,20250704,1028.84,77,20,116.96,93.38,3.55,61.98,444,0
11823,72,1,6,11,20250305,9275.56,50,9,26.38,98.47,4.42,37.55,467,0
488,377,4,7,1,20250413,1152.74,128,21,99.82,80.65,4.94,76.45,390,0
