job_id,worker_id,platform,client_region,project_type,job_category,payment_method,work_date,earnings_usd,job_completed,job_duration_days,hourly_rate,job_success_rate,client_rating,rehire_rate,marketing_spend
2859,713,FIVERR,Middle East,Hourly,Data Entry,PayPal,2025-05-23,,254,28,139.11,71.46,3.51,25.07,473
5447,40,toptal,Usa,Hourly,Seo,PayPal,2025-07-29,5984.47,33,16,149.5,90.75,3.33,38.62,266
6754,355,Freelancer,Australia,Fixed,App Development,Bank Transfer,2025-01-03,2963.02,79,40,132.73,98.54,4.6,73.67,306
6217,1748,Fiverr,usa,Hourly,Data Entry,Direct Deposit,2025-04-12,5619.84,17,60,106.61,88.61,3.04,71.78,103
11044,133,Upwork,Europe,Hourly,Web Development,Bank Transfer,2025-05-24,3080.44,179,3,73.51,98.43,4.22,76.92,490
567,990,Toptal,EUROPE,Hourly,Graphic Design,Direct Deposit,2025-11-29,4548.2,121,15,,75.84,3.61,81.1,292
7125,647,Peopleperhour,Usa,Fixed,Seo,Bank Transfer,2025-09-08,3654.19,93,40,136.86,62.58,4.28,57.17,55
9815,1443,upwork,Uk,Hourly,Data Entry,Bank Transfer,2025-04-13,9837.98,244,40,148.84,96.78,3.52,15.69,156
10945,870,Toptal,Middle East,Hourly,Graphic Design,Mobile Banking,2025-01-10,6134.59,190,44,131.48,73.85,3.3,44.13,269
5398,269,Freelancer,Australia,Hourly,Web Development,Mobile Banking,2025-11-07,5078.38,140,55,66.29,91.24,4.09,56.87,312
4312,506,Upwork,Uk,Hourly,App Development,Crypto,2025-05-19,9299.26,148,19,29.23,69.6,3.99,81.19,120
4982,1687,Freelancer,Asia,Fixed,  Data Entry  ,Direct Deposit,2025-02-06,6144.71,199,42,83.21,71.99,4.2,74.63,126
6957,456,Upwork,Europe,Fixed,  Customer Support  ,Crypto,2025-04-04,3187.72,74,19,48.94,,,76.44,261
8219,478,Peopleperhour,USA,Fixed,Data Entry,Mobile Banking,2025-06-25,3417.81,60,34,76.82,66.27,3.61,17.6,404
2316,946,Toptal,Usa,Hourly,Digital Marketing,Direct Deposit,2025-04-11,4299.81,135,56,149.44,70.06,4.78,45.77,335
10156,119,Peopleperhour,Asia,Hourly,Content Writing,Crypto,2025-03-31,2004.57,212,50,145.46,83.37,3.19,,445
6342,1485,Toptal,Europe,Hourly,  Digital Marketing  ,Crypto,2025-02-16,9267.04,239,8,98.96,93.3,3.81,44.28,188
546,1104,Fiverr,canada,Hourly,App Development,Crypto,2025-07-12,8399.5,5,23,126.71,64.99,3.74,,4
7542,1428,Upwork,Asia,Fixed,Customer Support,Mobile Banking,2025-04-06,,275,22,29.84,68.34,,87.85,117
2089,1057,Fiverr,Usa,Fixed,Customer Support,Bank Transfer,2025-03-02,6559.26,209,21,63.42,84.61,4.96,43.26,374
10159,1786,Toptal,Middle East,Hourly,Digital Marketing,Crypto,2025-06-07,1969.01,182,60,112.5,80.05,3.61,45.76,10
6552,1702,Fiverr,Canada,Hourly,Data Entry,Bank Transfer,2025-11-10,8797.16,146,23,47.68,96.05,4.06,32.82,211
2405,999,Upwork,Europe,Fixed,Graphic Design,Direct Deposit,2025-01-22,6661.35,44,22,137.24,81.15,4.91,36.86,62
5149,145,Fiverr,australia,Hourly,Data Entry,PayPal,2025-02-13,7916.55,57,39,,77.27,3.31,,130
3078,1327,Peopleperhour,Middle East,Fixed,Customer Support,PayPal,2025-11-06,8803.62,286,23,105.97,93.26,4.28,72.77,84
9726,967,Peopleperhour,Asia,Fixed,Content Writing,Crypto,2025-03-18,6755.25,57,18,91.87,68.16,3.17,42.13,24
9658,918,Freelancer,USA,Fixed,Web Development,Bank Transfer,2025-11-14,2826.22,68,11,141.24,62.76,3.11,80.8,240
11436,674,Fiverr,Usa,Fixed,Data Entry,Crypto,2025-03-27,9002.14,97,27,93.89,,3.28,48.53,98
7094,858,Toptal,Uk,Fixed,App Development,PayPal,2025-03-01,5295.93,45,35,82.93,89.64,3.81,71.31,24
10956,262,Upwork,CANADA,Fixed,Digital Marketing,Mobile Banking,2025-09-22,7809.17,32,57,90.38,65.69,4.18,23.26,309
1963,193,TOPTAL,Australia,Fixed,Customer Support,Direct Deposit,2025-09-26,6584.87,53,26,129.15,80.04,4.63,27.79,115
10684,550,Peopleperhour,Uk,Fixed,Web Development,Direct Deposit,2025-05-18,7760.21,299,44,,95.55,3.52,58.17,55
9527,1360,Upwork,Uk,Hourly,Data Entry,Bank Transfer,2025-04-14,4820.56,55,31,111.83,80.06,4.26,78.39,203
12333,245,Toptal,Canada,Hourly,Digital Marketing,Direct Deposit,2025-04-07,7413.44,123,16,116.7,83.31,4.47,,35
7961,481,Peopleperhour,Europe,Fixed,Customer Support,Mobile Banking,2025-01-07,7292.24,227,57,94.02,72.57,4.84,50.81,449
8218,1825,Peopleperhour,Middle East,Hourly,  Content Writing  ,Crypto,2025-03-09,4182.09,50,28,27.73,94.52,3.83,85.28,198
7145,690,Upwork,Asia,Fixed,Graphic Design,Direct Deposit,2025-12-31,1511.8,277,5,18.67,96.51,3.91,12.9,199
6384,1535,Toptal,Uk,Fixed,Customer Support,Direct Deposit,2025-08-29,5586.45,84,58,22.73,96.27,4.28,13.41,62
5074,887,Fiverr,Australia,Hourly,Digital Marketing,PayPal,2025-03-07,9432.92,231,40,69.2,65.4,4.04,12.08,94
12467,1176,FREELANCER,Uk,Fixed,Customer Support,Bank Transfer,2025-04-18,1882.82,92,14,24.97,61.06,4.71,47.09,198
4490,185,Freelancer,Europe,Hourly,Data Entry,Mobile Banking,2025-03-26,841.82,261,48,68.9,,3.57,45.07,366
237,1777,Freelancer,Uk,Hourly,Customer Support,Mobile Banking,2025-12-02,1763.39,207,39,80.55,65.75,4.22,65.49,19
575,315,Upwork,Usa,Hourly,Graphic Design,PayPal,2025-07-20,1130.95,292,25,23.6,,4.28,34.37,87
1829,321,Fiverr,Usa,Fixed,Graphic Design,Direct Deposit,2025-02-08,4632.07,248,29,,64.56,3.05,20.95,263
7108,328,Upwork,australia,Hourly,Digital Marketing,Crypto,2025-08-07,7083.93,20,35,145.43,76.09,4.41,88.06,176
7761,850,Toptal,Middle East,Hourly,Digital Marketing,PayPal,2025-03-11,142.87,9,15,22.78,89.09,3.79,36.19,423
8886,1797,Toptal,Uk,Fixed,Web Development,PayPal,2025-06-20,8663.41,259,38,22.62,70.54,4.43,25.46,342
12212,1747,Peopleperhour,Australia,Hourly,Digital Marketing,Bank Transfer,2025-05-18,4333.42,23,27,57.57,95.45,4.36,80.52,2
252,1003,Fiverr,Australia,Hourly,Graphic Design,Mobile Banking,2025-08-08,0.0,8,25,145.32,67.98,3.75,11.13,164
8889,1489,Toptal,Canada,Hourly,Graphic Design,Mobile Banking,2025-08-30,1257.12,42,55,42.72,93.86,,81.11,414
4035,1398,FIVERR,Asia,Hourly,Seo,Crypto,2025-06-07,9906.5,193,35,,,3.23,69.47,4
12180,1084,Upwork,Europe,Hourly,Content Writing,Direct Deposit,2025-10-20,8867.53,196,30,18.75,60.57,4.67,29.32,240
11420,1730,Freelancer,Australia,Fixed,Data Entry,Mobile Banking,2025-07-05,7396.75,172,55,26.28,80.65,4.31,,412
1381,1362,Freelancer,europe,Fixed,Graphic Design,PayPal,2025-08-26,4115.63,152,52,105.23,,4.91,,193
477,1182,Toptal,Australia,Hourly,Customer Support,Direct Deposit,2025-11-11,,31,59,130.12,80.89,3.73,21.82,77
8360,1777,Toptal,Uk,Fixed,App Development,Mobile Banking,2025-03-08,2120.61,271,57,97.6,,3.56,81.27,14
11884,310,Peopleperhour,Europe,Fixed,Digital Marketing,PayPal,2025-03-28,,125,45,22.22,70.79,3.55,82.74,456
1403,670,Peopleperhour,Asia,Fixed,Data Entry,Mobile Banking,2025-03-13,,32,3,144.76,60.72,4.09,31.64,426
3275,121,Toptal,Asia,Hourly,Digital Marketing,Bank Transfer,2025-01-15,2209.42,187,24,123.1,89.12,4.03,53.97,19
3060,820,fiverr,australia,Hourly,Web Development,Direct Deposit,2025-11-29,2897.73,140,36,60.05,68.38,4.67,20.75,57
7833,1777,Freelancer,AUSTRALIA,Fixed,Data Entry,Direct Deposit,2025-02-04,9480.79,256,34,100.38,96.26,3.19,83.87,433
1612,90,upwork,Uk,Hourly,Customer Support,Crypto,2025-04-26,6324.69,62,8,84.36,,4.19,37.83,179
3903,504,Upwork,Europe,Fixed,Data Entry,Mobile Banking,2025-09-22,4716.17,286,47,89.02,94.93,4.99,66.4,343
9676,1426,Upwork,Uk,Hourly,  Seo  ,Bank Transfer,2025-01-27,8179.88,154,33,35.43,,3.24,25.85,365
5197,1643,Freelancer,Australia,Hourly,Graphic Design,Bank Transfer,2025-08-19,9697.62,268,5,53.94,94.0,3.63,35.87,52
8927,68,Peopleperhour,Canada,Fixed,Content Writing,Mobile Banking,2025-02-16,4810.74,77,6,16.15,66.28,4.79,46.34,283
1721,1594,FREELANCER,Uk,Fixed,Data Entry,Mobile Banking,2025-11-23,4071.86,186,30,,76.2,3.05,40.62,4
3596,447,Fiverr,Uk,Fixed,Digital Marketing,Crypto,2025-12-07,6644.4,166,4,66.2,87.73,4.24,83.58,353
8661,1666,Freelancer,Asia,Fixed,Data Entry,Bank Transfer,2025-10-13,5235.62,197,6,82.17,67.92,4.9,19.26,32
3291,877,Fiverr,Canada,Hourly,Content Writing,Bank Transfer,2025-09-27,,0,42,102.15,61.95,4.22,53.87,22
5371,819,Fiverr,Uk,Hourly,Content Writing,Direct Deposit,2025-09-19,1970.61,16,39,144.96,96.0,3.51,41.48,473
197,253,Freelancer,MIDDLE EAST,Hourly,  Content Writing  ,Mobile Banking,2025-06-11,888.27,284,16,121.8,84.04,4.44,,481
10582,1144,Peopleperhour,asia,Fixed,Web Development,Direct Deposit,2025-05-20,3862.7,149,10,,97.48,4.29,28.12,208
12452,1280,Peopleperhour,Uk,Fixed,App Development,Direct Deposit,2025-09-09,3602.93,185,53,100.56,98.42,3.24,28.47,293
4654,1473,fIVERR,Europe,Hourly,Content Writing,Direct Deposit,2025-09-17,7981.46,123,51,26.58,92.14,4.67,88.21,215
7485,439,Fiverr,Asia,Hourly,Graphic Design,Crypto,2025-07-15,1972.27,159,41,106.68,89.31,4.74,82.25,471
3785,791,Freelancer,Middle East,Fixed,Content Writing,Bank Transfer,2025-07-24,4930.82,107,12,61.69,73.05,3.17,47.35,271
5730,1667,FREELANCER,Asia,Fixed,Web Development,Crypto,2025-02-06,8278.81,170,49,31.88,61.62,3.83,81.22,284
2590,961,Upwork,Middle East,Fixed,Web Development,Crypto,2025-10-28,5378.08,163,18,44.49,60.18,3.56,77.76,291
5496,1269,FREELANCER,USA,Fixed,Content Writing,Direct Deposit,2025-05-20,9696.49,32,43,111.14,75.77,4.27,37.14,165
11275,920,tOPTAL,EUROPE,Hourly,Data Entry,Crypto,2025-06-18,9367.31,201,52,134.38,96.1,3.7,39.08,174
8940,1133,Toptal,Asia,Fixed,Customer Support,Direct Deposit,2025-10-06,2793.96,52,17,131.68,72.31,4.32,83.7,36
5801,773,Toptal,Usa,Hourly,Data Entry,PayPal,2025-10-15,5158.77,204,33,53.0,98.32,4.18,39.15,147
9400,1362,Upwork,Canada,Hourly,Web Development,Mobile Banking,2025-10-11,,7,44,,74.98,4.45,39.29,58
10797,1308,fIVERR,Australia,Hourly,Customer Support,PayPal,2025-07-09,4734.23,297,34,24.65,75.08,4.1,76.6,429
5319,732,uPWORK,Australia,Fixed,Customer Support,Crypto,2025-06-07,3024.15,270,25,110.35,68.03,3.78,85.88,250
1371,369,Peopleperhour,Uk,Fixed,Content Writing,Mobile Banking,2025-07-21,9152.84,76,19,117.36,97.89,3.97,60.18,231
2627,1571,Freelancer,australia,Hourly,Customer Support,Mobile Banking,2025-04-16,7260.04,175,21,116.0,93.56,,54.54,353
7887,102,Peopleperhour,Uk,Fixed,Customer Support,Bank Transfer,2025-03-05,3132.65,250,14,23.77,75.73,4.77,30.57,442
11523,1892,Peopleperhour,Europe,Hourly,Customer Support,Mobile Banking,2025-11-07,5008.59,216,50,20.72,85.31,4.62,21.87,150
1023,545,Fiverr,Europe,Hourly,App Development,Mobile Banking,2025-08-12,1273.02,28,8,67.23,61.64,,18.6,274
6426,638,Peopleperhour,Usa,Fixed,Graphic Design,Mobile Banking,2025-10-18,6329.06,146,27,19.41,68.3,3.52,68.35,481
11805,47,Toptal,Canada,Fixed,Data Entry,Mobile Banking,2025-10-10,1667.12,0,49,65.32,78.69,4.83,71.83,170
4041,206,Upwork,Uk,Fixed,App Development,Bank Transfer,2025-03-12,5475.52,244,49,20.07,60.07,3.9,29.75,381
4732,1913,Freelancer,Asia,Hourly,Graphic Design,Mobile Banking,2025-06-04,,130,2,102.96,82.85,3.88,,312
698,1681,Toptal,Asia,Hourly,Digital Marketing,Direct Deposit,2025-05-26,8392.92,213,43,51.13,86.93,3.01,82.72,16
6012,1776,Upwork,Middle East,Hourly,Digital Marketing,Mobile Banking,2025-04-17,7069.55,115,12,36.22,65.78,4.71,86.43,231
9710,1045,Toptal,Australia,Hourly,Data Entry,Bank Transfer,2025-10-03,4639.21,143,3,115.07,81.01,3.19,41.78,171
8690,526,Peopleperhour,Uk,Fixed,Seo,Direct Deposit,2025-03-16,3650.59,118,48,95.18,67.06,3.57,89.8,181
10407,1236,Peopleperhour,Asia,Fixed,Content Writing,PayPal,2025-03-20,4756.79,269,43,140.41,76.08,3.5,55.27,144
10243,382,Fiverr,Middle East,Hourly,Content Writing,PayPal,2025-12-11,4662.29,47,60,,89.94,3.74,18.02,30
8188,81,Peopleperhour,australia,Hourly,Graphic Design,PayPal,2025-01-03,6307.87,247,12,30.12,79.12,3.43,65.5,322
9349,1666,Peopleperhour,Australia,Hourly,Web Development,Bank Transfer,2025-05-03,6890.77,209,15,86.82,93.45,3.82,34.59,188
11770,1749,freelancer,Australia,Fixed,Seo,PayPal,2025-05-16,,194,3,96.69,60.96,4.04,,212
380,717,Freelancer,Canada,Fixed,Web Development,PayPal,2025-12-20,3037.83,282,51,53.02,72.96,3.01,64.87,174
2920,242,Fiverr,Middle East,Fixed,Customer Support,Mobile Banking,2025-05-15,5446.88,284,5,20.32,,4.2,17.55,222
7800,1736,pEOPLEPERHOUR,Australia,Fixed,Content Writing,PayPal,2025-04-25,6810.01,67,39,115.92,,4.07,,164
6421,1270,Fiverr,Canada,Hourly,Customer Support,Direct Deposit,2025-11-24,4658.85,13,54,106.75,71.34,4.4,34.33,9
6699,863,Upwork,Asia,Hourly,Digital Marketing,PayPal,2025-03-02,0.0,4,57,106.38,84.22,4.53,10.63,218
6260,110,Upwork,Middle East,Hourly,Content Writing,Bank Transfer,2025-04-08,8792.38,132,48,28.97,98.69,4.91,86.06,472
7016,1138,Freelancer,canada,Fixed,Content Writing,Crypto,2025-08-30,3882.08,212,56,75.16,64.03,4.25,18.26,311
2289,842,upwork,Europe,Fixed,Web Development,Mobile Banking,2025-07-13,9925.08,80,9,144.92,,,73.0,330
12107,830,Upwork,Canada,Fixed,Web Development,Crypto,2025-06-22,6923.44,28,46,93.84,97.29,3.94,57.99,257
10799,1316,Freelancer,middle east,Fixed,Graphic Design,Bank Transfer,2025-05-12,445.7,281,14,147.84,93.38,,24.44,440
7121,559,Peopleperhour,Australia,Hourly,Content Writing,PayPal,2025-10-23,1597.46,298,58,71.22,83.08,4.85,64.45,340
10753,457,Freelancer,Uk,Hourly,Data Entry,Bank Transfer,2025-09-21,4731.45,225,16,39.35,67.74,4.55,18.17,38
10084,1409,freelancer,Uk,Fixed,Content Writing,Bank Transfer,2025-12-09,3074.25,138,46,29.48,91.6,,86.75,175
3602,1846,TOPTAL,Middle East,Hourly,App Development,Direct Deposit,2025-05-17,7175.64,240,51,79.11,81.04,4.02,,437
2450,1209,Freelancer,Australia,Hourly,Graphic Design,Direct Deposit,2025-03-24,5297.59,54,2,53.29,97.16,4.36,14.74,261
1663,1729,Upwork,Europe,Fixed,Content Writing,PayPal,2025-11-26,6771.24,114,31,27.64,80.66,4.42,32.41,22
1796,202,Freelancer,Europe,Hourly,Graphic Design,PayPal,2025-12-03,4121.21,121,52,86.65,77.3,4.05,63.18,183
11644,1249,toptal,europe,Fixed,App Development,Crypto,2025-10-16,1251.36,34,55,70.46,88.7,3.49,35.14,347
1011,177,freelancer,Australia,Fixed,Seo,Direct Deposit,2025-07-11,7910.48,95,31,90.24,83.28,,,103
4098,1865,Toptal,europe,Fixed,Graphic Design,Crypto,2025-09-23,1798.44,77,19,108.68,69.51,4.14,12.79,308
1651,739,freelancer,EUROPE,Hourly,Data Entry,Mobile Banking,2025-08-04,,228,19,128.22,67.7,3.0,42.23,431
1016,982,Freelancer,Canada,Hourly,Data Entry,PayPal,2025-11-03,4355.78,16,32,85.37,76.69,,66.36,397
10158,556,Peopleperhour,uk,Hourly,Seo,Bank Transfer,2025-07-23,2998.98,124,2,84.07,98.53,4.2,14.95,314
2928,452,Fiverr,middle east,Fixed,Data Entry,Bank Transfer,2025-05-27,129.12,53,5,17.73,82.67,3.27,72.05,143
2817,1513,Freelancer,Uk,Hourly,Customer Support,Bank Transfer,2025-12-04,1189.31,113,37,,97.28,,54.62,130
689,1778,Fiverr,Canada,Hourly,  Customer Support  ,Crypto,2025-11-22,4080.43,153,10,38.77,94.95,3.9,,109
8383,233,Upwork,Middle East,Fixed,Content Writing,Crypto,2025-11-06,4532.22,106,47,98.01,93.82,4.56,70.22,2
1958,440,Peopleperhour,Uk,Hourly,Customer Support,Crypto,2025-02-09,6890.95,176,7,29.77,63.41,3.76,,261
2372,811,Upwork,Europe,Hourly,Content Writing,Bank Transfer,2025-10-21,390.68,0,47,18.31,90.99,4.81,35.84,156
4926,272,Freelancer,CANADA,Hourly,Web Development,Crypto,2025-08-03,5018.36,282,52,36.16,72.2,3.28,,391
48,992,Upwork,Middle East,Hourly,App Development,PayPal,2025-06-01,7094.78,65,12,45.71,70.97,,54.27,357
5465,594,Upwork,Australia,Hourly,Customer Support,Bank Transfer,2025-02-08,7546.39,19,25,115.83,,4.71,52.9,213
6792,805,Toptal,Europe,Fixed,App Development,Mobile Banking,2025-08-20,3103.61,254,41,86.91,95.01,4.52,32.83,35
11528,1949,Peopleperhour,Australia,Hourly,Graphic Design,Mobile Banking,2025-07-16,7746.83,156,3,100.98,75.15,4.92,29.3,166
6818,1133,Freelancer,Asia,Hourly,Seo,Mobile Banking,2025-03-20,171.95,290,13,36.33,72.63,,,84
6019,452,Upwork,Middle East,Fixed,App Development,Direct Deposit,2025-02-06,1287.6,26,2,84.28,73.98,4.99,35.63,127
512,865,Fiverr,Asia,Fixed,Data Entry,Mobile Banking,2025-09-06,2464.17,151,56,78.65,,4.67,14.07,4
3475,775,Peopleperhour,Uk,Fixed,Customer Support,Direct Deposit,2025-08-26,961.52,50,55,50.58,65.26,4.19,36.3,189
9426,260,Upwork,USA,Hourly,Data Entry,Direct Deposit,2025-11-02,520.29,241,58,15.09,65.09,3.13,,217
2253,605,Freelancer,Usa,Fixed,Digital Marketing,Mobile Banking,2025-11-17,1813.4,0,24,120.9,64.83,3.19,75.04,415
12128,542,Freelancer,Europe,Fixed,Seo,Bank Transfer,2025-01-09,3824.25,5,34,114.02,95.07,,87.94,218
1918,1326,Peopleperhour,Australia,Fixed,App Development,Bank Transfer,2025-04-10,4845.84,142,1,90.06,86.62,3.89,80.58,385
7533,1067,Toptal,Australia,Fixed,Digital Marketing,Crypto,2025-09-17,6210.98,209,19,91.58,94.12,,16.0,314
10480,1828,Freelancer,Europe,Fixed,Seo,Bank Transfer,2025-03-13,4242.07,277,29,114.45,93.32,4.38,,453
11729,1414,upwork,Canada,Fixed,Data Entry,Bank Transfer,2025-07-25,2779.22,255,15,43.95,85.03,3.77,49.71,120
9520,462,Toptal,Europe,Fixed,Graphic Design,Mobile Banking,2025-03-25,2157.89,249,16,126.22,66.25,,67.79,409
1806,1456,Toptal,Australia,Hourly,Seo,Crypto,2025-05-03,2918.39,13,51,,87.89,3.65,80.73,353
5921,513,Freelancer,Canada,Fixed,Seo,PayPal,2025-02-14,1583.45,172,7,45.69,99.88,3.83,88.35,283
4985,1105,Freelancer,middle east,Hourly,  Seo  ,PayPal,2025-09-04,6422.43,281,22,119.61,76.71,4.1,65.17,362
8640,830,Fiverr,Usa,Hourly,Digital Marketing,Bank Transfer,2025-09-12,7928.03,43,25,40.1,70.98,3.68,28.27,293
9538,72,Upwork,Middle East,Hourly,Graphic Design,PayPal,2025-09-06,4827.47,287,54,24.17,99.0,,,273
3381,576,Toptal,Middle East,Hourly,Content Writing,Bank Transfer,2025-09-23,4622.24,34,23,,62.7,,77.6,270
4091,294,Toptal,canada,Hourly,App Development,Direct Deposit,2025-08-28,2321.42,293,46,107.68,,,,10
7694,1128,Peopleperhour,Australia,Fixed,Graphic Design,Direct Deposit,2025-09-01,,123,27,112.19,62.31,3.06,25.53,357
2272,677,Peopleperhour,Canada,Fixed,Digital Marketing,Bank Transfer,2025-09-21,3327.4,118,59,51.75,71.53,,21.95,371
2770,215,Peopleperhour,Australia,Hourly,Digital Marketing,Mobile Banking,2025-05-15,4373.86,280,11,71.79,93.77,3.57,38.78,246
11479,1041,Peopleperhour,Usa,Hourly,Customer Support,PayPal,2025-01-08,1382.23,117,4,133.54,95.05,3.29,72.73,43
352,85,Upwork,Usa,Fixed,Content Writing,Direct Deposit,2025-12-24,9973.8,229,4,44.81,90.11,4.15,17.21,221
5373,230,Freelancer,Australia,Hourly,Web Development,Mobile Banking,2025-12-21,9292.1,42,25,,78.95,3.88,,426
9208,327,Upwork,Europe,Hourly,App Development,Direct Deposit,2025-09-15,6094.89,40,58,86.48,,4.87,,223
3887,1195,fREELANCER,Middle East,Hourly,Customer Support,Direct Deposit,2025-05-24,1144.3,299,7,138.97,95.92,3.47,33.66,471
12265,47,Fiverr,Canada,Fixed,Seo,Mobile Banking,2025-03-18,9270.67,257,35,82.6,77.2,,74.55,68
8569,698,Fiverr,Canada,Fixed,Data Entry,PayPal,2025-07-24,464.53,251,7,67.65,76.15,4.86,14.27,402
5303,566,Peopleperhour,Middle East,Fixed,Data Entry,Direct Deposit,2025-03-04,2994.56,270,4,,62.19,4.51,79.27,276
4601,169,Fiverr,Australia,Hourly,Customer Support,PayPal,2025-04-22,9854.73,217,33,78.57,65.51,3.47,67.9,459
10035,604,Upwork,Australia,Fixed,Web Development,Direct Deposit,2025-05-13,8214.16,206,12,66.11,72.6,4.55,39.01,95
7730,1783,UPWORK,uk,Hourly,App Development,Bank Transfer,2025-10-28,3363.63,224,53,,96.09,4.42,29.05,471
8863,1034,Peopleperhour,Europe,Hourly,Data Entry,Bank Transfer,2025-03-25,6442.74,9,35,91.81,65.84,4.98,59.0,289
11554,1904,Freelancer,AUSTRALIA,Hourly,Web Development,Direct Deposit,2025-10-18,5371.89,39,29,,69.83,3.19,85.91,406
3373,1826,Toptal,Europe,Fixed,Data Entry,Mobile Banking,2025-01-28,6248.35,243,37,114.97,84.5,4.47,51.45,230
4085,1223,Fiverr,Europe,Hourly,Digital Marketing,Crypto,2025-02-21,3688.69,85,16,42.04,92.86,3.43,34.16,307
3828,501,Freelancer,Uk,Hourly,App Development,Direct Deposit,2025-06-08,4059.33,144,15,38.89,99.63,3.91,15.26,441
6135,252,Freelancer,Europe,Hourly,Digital Marketing,Bank Transfer,2025-09-25,,116,41,63.41,84.65,,,182
3590,412,Fiverr,Australia,Fixed,Seo,Crypto,2025-10-19,7146.27,251,16,48.21,87.05,3.85,24.59,410
2248,614,Freelancer,Canada,Fixed,Digital Marketing,Mobile Banking,2025-07-26,7359.82,299,18,50.04,64.9,4.48,16.55,41
8493,1676,Fiverr,Usa,Fixed,Content Writing,Direct Deposit,2025-04-20,7391.9,20,39,108.32,84.0,3.29,57.06,215
3209,1450,Freelancer,Europe,Hourly,Graphic Design,PayPal,2025-02-27,9779.86,35,5,64.45,,4.98,14.76,1
5349,1514,Upwork,Uk,Hourly,Web Development,Mobile Banking,2025-05-09,1431.48,136,47,96.02,,4.29,56.36,204
12357,1726,Fiverr,canada,Hourly,Seo,PayPal,2025-12-29,6072.68,187,36,111.31,69.34,3.08,39.94,60
1062,1255,Freelancer,Australia,Hourly,Web Development,Mobile Banking,2025-10-30,4591.54,146,35,88.86,73.3,3.81,60.16,405
7391,5,freelancer,Usa,Fixed,Digital Marketing,Crypto,2025-12-29,7205.82,96,19,138.57,84.0,4.39,59.53,101
7267,1165,Upwork,Middle East,Fixed,App Development,PayPal,2025-04-27,423.86,113,52,73.65,69.99,4.13,63.96,351
11645,818,Peopleperhour,ASIA,Hourly,Seo,Bank Transfer,2025-01-25,9831.37,158,30,90.39,98.48,4.32,41.1,6
5864,987,Fiverr,Usa,Hourly,Web Development,Bank Transfer,2025-05-23,9713.16,88,21,33.83,76.18,,14.33,428
3102,1488,Fiverr,Asia,Hourly,Digital Marketing,Direct Deposit,2025-04-10,3690.79,260,20,21.12,89.43,4.78,,461
4468,1686,Upwork,Uk,Hourly,Customer Support,PayPal,2025-03-28,2629.59,121,56,83.79,90.1,4.47,21.83,451
5106,465,Upwork,Asia,Hourly,Seo,Direct Deposit,2025-03-19,6771.9,235,48,117.99,62.38,3.73,33.03,440
1122,27,Peopleperhour,Middle East,Hourly,Content Writing,Mobile Banking,2025-11-23,8239.26,62,17,109.88,98.41,4.82,83.33,451
2217,1535,Freelancer,Canada,Fixed,Seo,Bank Transfer,2025-05-06,6333.56,214,50,80.8,96.76,4.41,44.77,413
4680,299,upwork,Canada,Hourly,Data Entry,PayPal,2025-03-22,1534.89,127,19,136.88,85.67,3.44,,81
2040,565,Toptal,Middle East,Fixed,Graphic Design,PayPal,2025-08-02,6134.41,283,9,26.19,92.41,,32.55,155
1091,824,fREELANCER,Usa,Hourly,App Development,Mobile Banking,2025-08-30,505.74,173,57,99.32,74.28,4.52,52.6,252
11676,444,Freelancer,Canada,Hourly,Data Entry,PayPal,2025-11-08,3462.31,127,55,79.99,82.05,3.52,86.54,305
3384,1516,Toptal,Middle East,Hourly,Digital Marketing,Crypto,2025-08-17,9725.22,150,38,77.59,,3.25,81.68,354
2215,1171,Freelancer,Asia,Hourly,Graphic Design,Mobile Banking,2025-01-10,7203.3,105,28,35.03,81.97,3.43,55.69,184
5184,218,Fiverr,europe,Fixed,Customer Support,Bank Transfer,2025-05-29,6597.77,241,32,111.03,69.21,3.6,13.94,69
1321,543,Freelancer,Usa,Fixed,  Digital Marketing  ,PayPal,2025-08-01,8867.0,110,20,125.24,88.74,3.11,55.33,112
7465,1337,pEOPLEPERHOUR,Uk,Hourly,Digital Marketing,Crypto,2025-10-10,6260.1,192,49,,66.67,3.39,57.35,310
10394,1203,Peopleperhour,Middle East,Hourly,Seo,Crypto,2025-10-05,9712.2,259,14,144.19,64.42,4.92,60.14,33
9505,1549,Upwork,Uk,Hourly,Customer Support,Mobile Banking,2025-05-11,2726.0,181,40,94.09,94.68,4.53,16.0,243
5881,1256,FREELANCER,Europe,Hourly,Data Entry,Mobile Banking,2025-11-29,5146.88,239,58,140.14,89.57,,79.63,416
863,1515,Peopleperhour,Middle East,Fixed,Digital Marketing,Mobile Banking,2025-04-01,2810.89,98,39,20.43,89.33,4.83,82.49,67
1870,840,Peopleperhour,Australia,Hourly,Digital Marketing,PayPal,2025-05-12,9572.81,270,24,43.17,75.25,4.81,30.35,19
